Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,8,0,0,8
9.2,10,0,2,11
8.8,12,1,2,13
8.4,12,1,6,15
8,15,2,11,19
7.6,13,2,20,20
7.2,17,2,24,26
6.8,15,4,27,29
6.4,14,3,28,28
6,18,4,28,32
5.6,21,4,28,34
5.2,23,7,28,38
4.8,22,9,32,41
4.4,22,14,35,44
4,26,16,31,48
3.6,24,16,35,50
3.2,22,13,48,50
2.8,21,13,49,49
2.4,17,14,61,49
2,16,15,55,47
1.6,20,14,56,50
1.2,17,15,58,46
0.8,17,16,56,46
0.4,19,20,53,49
0,14,21,64,48
