Clade_name,Status,Missing_species,Branching_times
84,"Endemic",0,"9.992967,9.561580,5.875371,5.265945,4.956301,4.836769,4.696848,3.296452,2.382649,1.491159,0.872402,0.162568"
35,"Endemic",0,"9.992067,9.371945,4.670149,4.359539,4.031178,3.618652,2.139186,1.961226"
86,"Endemic",0,"9.960283,9.578654,8.582067,7.215129,1.846802,1.492859"
16,"Endemic",0,"9.523098,6.095898,3.398800,1.369254,1.111586"
63,"Endemic",0,"9.419025,5.923955,1.626416,1.386830,0.405218,0.176577,0.090031"
1,"Endemic",0,"9.359705,8.361280,7.605702,7.170341,6.803223,6.735057,5.957134,4.213557,1.994034,0.128508"
16,"Endemic",0,"9.071906"
58,"Endemic",0,"9.014782,7.362461,6.396231,5.461724,0.368920"
79,"Endemic",0,"8.506080,3.115878,0.442112"
60,"Endemic",0,"8.353863"
93,"Endemic",0,"8.171812,5.917473,3.861081,0.002410"
83,"Non_endemic",0,"8.132348"
89,"Endemic",0,"8.045579,2.546997,2.250553"
38,"Endemic",0,"8.019488,6.943876,6.398507,4.251387,2.875320,2.109716,0.623385,0.306619"
26,"Endemic",0,"7.821173,7.523436,6.907879,4.248663,4.040957,2.723295,2.603768,1.502556,1.008901"
2,"Endemic",0,"7.522993,3.276177,3.010567,2.992582"
49,"Endemic",0,"7.334027"
92,"Endemic",0,"7.307117"
75,"Endemic",0,"7.250486,1.890814,0.355387"
98,"Endemic",0,"7.219054,4.558044"
13,"Endemic",0,"7.078262,5.341193,5.024558,3.390393,0.170593"
28,"Non_endemic",0,"6.988827"
37,"Endemic",0,"6.482676,3.224763,2.798100,0.044868"
46,"Endemic",0,"6.297660,4.580845,1.192620,0.784257"
7,"Endemic",0,"6.261150,0.124595"
42,"Endemic",0,"6.212790"
18,"Non_endemic",0,"5.417619"
69,"Endemic",0,"5.309441"
91,"Endemic",0,"5.263655"
49,"Endemic&Non_Endemic",0,"5.262429,2.935374"
53,"Endemic",0,"4.885132"
18,"Endemic",0,"4.510507,2.192926"
87,"Endemic",0,"4.368799"
97,"Endemic",0,"4.308030,4.126273,3.311047,2.710387,2.329897,2.306329,1.890358,1.751195,1.586169,1.241474,0.387479"
55,"Endemic",0,"4.251416,2.287854,1.398706,0.753613"
64,"Non_endemic",0,"4.201737"
31,"Non_endemic",0,"3.878109"
48,"Endemic",0,"3.653947,1.689199"
93,"Endemic",0,"3.590549,0.661216"
72,"Non_endemic",0,"3.278469"
89,"Endemic",0,"3.019391"
59,"Endemic",0,"2.776439,2.048377,1.855679,1.047910"
4,"Endemic",0,"2.752840"
53,"Endemic",0,"2.678167,2.501039,2.065458"
26,"Non_endemic",0,"2.661428"
12,"Non_endemic",0,"2.368810"
61,"Non_endemic",0,"2.261173"
69,"Non_endemic",0,"1.964138"
70,"Endemic",0,"1.746018,0.276589"
30,"Non_endemic",0,"1.618453"
23,"Endemic",0,"1.608395"
33,"Non_endemic",0,"1.504236"
91,"Endemic",0,"1.498177"
88,"Endemic",0,"1.477129"
47,"Non_endemic",0,"1.359567"
23,"Endemic",0,"1.338575,0.625406"
16,"Non_endemic",0,"1.281401"
55,"Endemic",0,"0.909216"
86,"Non_endemic",0,"0.784896"
21,"Non_endemic",0,"0.561665"
8,"Endemic",0,"0.556026"
50,"Non_endemic",0,"0.519149"
57,"Non_endemic",0,"0.364210"
90,"Non_endemic",0,"0.290616"
67,"Non_endemic",0,"0.015312"
