Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,3,0,0,3
9.2,9,0,2,10
8.8,12,0,4,14
8.4,15,1,5,19
8,16,2,8,23
7.6,17,3,6,25
7.2,17,5,8,28
6.8,15,6,9,26
6.4,14,8,16,30
6,14,10,16,29
5.6,15,10,14,28
5.2,17,10,16,30
4.8,16,13,22,31
4.4,20,13,27,36
4,21,16,28,42
3.6,20,17,33,43
3.2,18,16,42,43
2.8,19,17,40,43
2.4,18,16,49,42
2,22,15,54,47
1.6,21,14,64,49
1.2,16,18,68,48
0.8,12,22,70,48
0.4,13,28,64,47
0,11,27,67,46
