Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,0,0,2,1
8,0,1,1,1
7.6,0,1,2,1
7.2,1,1,2,2
6.8,2,1,2,3
6.4,2,1,2,3
6,2,1,2,3
5.6,3,1,2,4
5.2,3,1,2,4
4.8,3,2,1,4
4.4,2,2,4,4
4,2,3,3,4
3.6,1,3,5,4
3.2,2,3,5,5
2.8,2,3,9,6
2.4,2,2,10,6
2,3,2,11,7
1.6,3,3,10,7
1.2,4,3,12,9
0.8,5,3,13,10
0.4,5,3,13,10
0,3,3,18,10
