Clade_name,Status,Missing_species,Branching_times
103,"Endemic",0,"9.722750,7.625768,7.102361,6.825734,5.284117,4.991906,4.532931,4.152160,2.947355"
398,"Endemic",0,"8.846018,2.873603,1.759623"
204,"Endemic",0,"8.258830,8.056679,3.893968,3.508927,0.734354,0.275785"
947,"Endemic",0,"6.318349,1.792133"
822,"Non_endemic",0,"4.353556"
121,"Endemic",0,"4.094892,3.276090,3.039971,1.266779"
177,"Endemic",0,"3.267720,2.278858"
175,"Non_endemic",0,"1.169859"
76,"Non_endemic",0,"0.589943"
335,"Endemic",0,"0.367018,0.168308"
