Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,0,0,0,0
8,0,0,0,0
7.6,1,0,0,1
7.2,2,0,0,2
6.8,2,0,0,2
6.4,2,0,0,2
6,1,0,2,2
5.6,1,0,4,3
5.2,0,0,4,2
4.8,0,0,4,2
4.4,0,1,4,2
4,0,1,4,2
3.6,0,1,4,2
3.2,0,1,4,2
2.8,1,2,5,3
2.4,1,2,5,3
2,3,2,6,5
1.6,2,2,8,5
1.2,2,2,10,5
0.8,2,2,11,5
0.4,2,3,12,5
0,3,2,15,6
