Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,1,0,0,1
8.4,1,0,0,1
8,2,0,0,2
7.6,3,0,0,3
7.2,2,0,1,3
6.8,3,0,1,4
6.4,3,0,1,4
6,4,0,1,5
5.6,4,0,3,6
5.2,4,0,3,6
4.8,3,1,4,6
4.4,3,3,3,7
4,2,3,5,7
3.6,2,3,7,7
3.2,2,3,6,7
2.8,2,3,7,7
2.4,1,3,7,6
2,0,3,8,6
1.6,0,3,7,6
1.2,1,4,6,7
0.8,2,4,5,8
0.4,2,5,8,9
0,3,5,9,10
