Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,2,0,0,2
8.8,2,0,0,2
8.4,2,0,1,2
8,1,1,1,2
7.6,1,1,3,2
7.2,2,1,5,3
6.8,1,1,5,3
6.4,1,2,6,4
6,1,1,9,4
5.6,1,2,7,4
5.2,1,3,5,4
4.8,1,3,5,4
4.4,1,3,5,4
4,0,3,5,3
3.6,0,4,5,4
3.2,1,4,7,5
2.8,2,4,8,6
2.4,1,3,10,6
2,1,4,9,6
1.6,1,3,10,6
1.2,0,4,10,6
0.8,0,5,9,6
0.4,0,5,9,6
0,0,6,11,6
