Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,2,0,0,2
8.8,3,0,0,3
8.4,4,0,0,4
8,4,0,0,4
7.6,4,0,2,5
7.2,4,0,2,5
6.8,5,0,2,6
6.4,3,0,6,6
6,3,0,6,6
5.6,4,1,4,7
5.2,4,1,4,7
4.8,4,1,4,7
4.4,4,1,5,7
4,3,0,7,6
3.6,3,0,7,6
3.2,3,1,6,7
2.8,4,1,6,8
2.4,4,1,7,8
2,4,1,9,8
1.6,4,3,8,8
1.2,4,2,11,8
0.8,4,1,13,7
0.4,4,2,13,7
0,4,1,11,7
