Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,1,0,0,1
8.8,1,0,0,1
8.4,1,0,0,1
8,2,0,0,2
7.6,2,0,0,2
7.2,3,0,0,3
6.8,3,0,0,3
6.4,3,0,0,3
6,3,0,0,3
5.6,4,0,2,5
5.2,5,0,2,6
4.8,5,0,3,6
4.4,5,0,2,6
4,6,0,2,7
3.6,7,1,6,10
3.2,6,2,6,10
2.8,6,1,8,10
2.4,5,1,10,10
2,5,1,10,10
1.6,3,2,11,9
1.2,3,2,10,9
0.8,2,3,14,9
0.4,2,2,18,9
0,2,1,19,9
