Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,1,0,0,1
9.2,1,0,0,1
8.8,1,0,0,1
8.4,1,0,0,1
8,1,1,0,2
7.6,1,1,0,2
7.2,3,1,0,4
6.8,3,1,0,4
6.4,3,2,0,5
6,3,3,0,6
5.6,3,2,0,5
5.2,3,2,0,5
4.8,4,2,0,6
4.4,4,3,2,7
4,4,2,5,7
3.6,4,2,6,7
3.2,4,2,5,7
2.8,4,2,5,7
2.4,3,2,4,6
2,2,2,4,5
1.6,4,2,4,7
1.2,5,2,4,8
0.8,5,0,8,8
0.4,6,0,9,9
0,7,1,9,10
