Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,1,0,0,1
8,1,0,0,1
7.6,1,0,0,1
7.2,0,1,0,1
6.8,0,1,0,1
6.4,0,2,0,2
6,1,2,2,4
5.6,0,3,2,4
5.2,0,3,1,4
4.8,0,3,1,4
4.4,0,2,2,3
4,0,2,1,3
3.6,1,2,1,4
3.2,3,2,1,6
2.8,4,0,5,7
2.4,4,0,6,7
2,4,0,5,7
1.6,2,0,7,6
1.2,3,0,6,7
0.8,3,0,5,7
0.4,3,0,4,7
0,3,0,5,7
