Clade_name,Status,Missing_species,Branching_times
313,"Endemic",0,"9.850636"
978,"Endemic",0,"9.151829,6.495952,5.946316,1.701530"
259,"Endemic",0,"7.009573,1.505400,1.323364,1.223180"
207,"Endemic",0,"6.330229,5.634329,3.149792,0.620061"
251,"Endemic",0,"5.487193,4.425976,2.268419,1.446870,0.826319"
376,"Endemic",0,"4.984104,4.226788,2.236907,1.383835"
137,"Endemic",0,"4.164052"
356,"Endemic",0,"4.149881,3.561223,0.711833,0.655801"
77,"Non_endemic",0,"3.814275"
959,"Endemic",0,"3.358344"
615,"Endemic",0,"2.771377,1.846154,0.356048"
246,"Endemic",0,"2.744964,1.412584"
519,"Non_endemic",0,"1.771852"
