Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,2,1
8.8,0,0,2,1
8.4,0,0,2,1
8,0,1,2,2
7.6,0,2,2,2
7.2,1,2,4,3
6.8,3,2,5,5
6.4,2,2,5,4
6,2,2,4,3
5.6,2,2,3,3
5.2,2,2,3,3
4.8,2,3,4,4
4.4,1,2,6,3
4,1,2,6,3
3.6,0,2,8,3
3.2,1,2,7,4
2.8,2,2,6,5
2.4,1,2,8,5
2,1,2,7,5
1.6,1,3,7,5
1.2,1,2,9,5
0.8,2,3,7,6
0.4,4,5,8,8
0,5,3,10,8
