Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,0,0,0,0
8,0,0,0,0
7.6,1,0,0,1
7.2,2,0,0,2
6.8,2,0,0,2
6.4,4,0,0,4
6,2,1,1,4
5.6,2,1,1,4
5.2,2,1,2,4
4.8,1,2,4,4
4.4,1,2,4,4
4,2,2,4,5
3.6,1,2,5,5
3.2,0,3,6,5
2.8,1,3,6,6
2.4,2,3,8,7
2,2,3,9,7
1.6,1,2,13,7
1.2,1,3,15,7
0.8,2,3,15,8
0.4,2,5,14,8
0,2,5,14,8
