Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,2,0,0,2
9.2,2,0,0,2
8.8,3,0,0,3
8.4,3,0,0,3
8,3,0,2,4
7.6,2,0,2,3
7.2,1,0,4,3
6.8,1,0,4,3
6.4,2,0,6,4
6,2,1,5,4
5.6,2,2,4,4
5.2,2,1,5,4
4.8,2,1,7,4
4.4,3,1,7,5
4,2,1,8,4
3.6,2,1,8,4
3.2,1,1,11,4
2.8,0,2,13,4
2.4,0,1,16,4
2,1,2,16,5
1.6,3,2,17,7
1.2,3,3,17,7
0.8,3,4,16,7
0.4,3,3,18,7
0,4,6,15,8
