Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,1,0,0,1
9.2,1,0,0,1
8.8,1,0,0,1
8.4,1,0,0,1
8,1,0,2,2
7.6,1,1,1,2
7.2,2,1,3,4
6.8,2,1,4,4
6.4,2,2,3,4
6,3,2,3,5
5.6,3,3,3,6
5.2,2,2,5,5
4.8,1,1,5,4
4.4,1,2,5,4
4,1,1,8,5
3.6,2,2,7,6
3.2,1,2,10,6
2.8,1,2,9,6
2.4,1,3,8,6
2,1,3,8,6
1.6,0,4,7,6
1.2,0,3,11,6
0.8,1,3,13,7
0.4,1,4,14,7
0,1,5,15,7
