Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,0,0,0,0
8,0,0,0,0
7.6,0,0,0,0
7.2,0,0,0,0
6.8,0,0,0,0
6.4,1,0,0,1
6,1,0,0,1
5.6,1,0,0,1
5.2,2,0,0,2
4.8,5,0,0,5
4.4,4,1,0,5
4,5,1,0,6
3.6,4,1,3,7
3.2,2,1,7,7
2.8,2,1,7,7
2.4,1,1,8,6
2,0,0,12,6
1.6,2,0,12,8
1.2,2,1,11,8
0.8,2,1,11,8
0.4,2,1,10,8
0,2,2,12,8
