Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,1,0,0,1
9.2,2,0,0,2
8.8,2,0,0,2
8.4,2,0,0,2
8,1,1,2,2
7.6,2,1,2,3
7.2,3,0,3,4
6.8,3,0,3,4
6.4,4,0,5,6
6,2,2,8,6
5.6,2,2,6,6
5.2,2,2,5,6
4.8,2,3,6,6
4.4,1,3,5,6
4,1,4,5,6
3.6,2,4,7,6
3.2,1,6,7,6
2.8,0,6,7,5
2.4,0,6,7,5
2,1,6,8,6
1.6,0,6,13,6
1.2,0,7,13,6
0.8,0,5,14,5
0.4,1,7,12,6
0,1,5,15,5
