Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,1,0,0,1
8.8,2,0,0,2
8.4,3,0,2,4
8,3,0,2,4
7.6,3,0,3,4
7.2,4,0,3,5
6.8,7,0,3,8
6.4,8,0,3,9
6,8,0,4,9
5.6,8,1,4,9
5.2,8,0,6,10
4.8,9,2,6,12
4.4,9,2,6,12
4,9,2,8,13
3.6,9,2,11,14
3.2,8,2,13,14
2.8,8,2,17,14
2.4,7,3,19,15
2,8,3,22,16
1.6,7,3,23,16
1.2,8,3,26,17
0.8,7,3,25,16
0.4,6,7,25,16
0,5,6,30,16
