Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,1,0,0,1
9.2,1,0,0,1
8.8,2,0,0,2
8.4,2,0,3,3
8,2,1,2,3
7.6,4,1,2,5
7.2,4,1,4,6
6.8,5,1,4,7
6.4,4,1,4,6
6,5,1,4,7
5.6,5,0,10,7
5.2,6,0,10,8
4.8,6,1,10,8
4.4,6,0,13,8
4,6,2,13,9
3.6,6,3,13,10
3.2,6,3,16,10
2.8,6,4,14,10
2.4,3,5,17,9
2,2,6,19,9
1.6,3,6,15,10
1.2,2,8,14,9
0.8,2,6,17,9
0.4,2,5,19,9
0,2,5,22,9
