Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,0,0,0,0
8,1,0,2,2
7.6,2,0,2,3
7.2,1,0,4,3
6.8,2,1,3,4
6.4,3,1,3,5
6,2,2,4,5
5.6,3,1,7,7
5.2,4,1,7,8
4.8,4,2,6,8
4.4,5,2,5,9
4,4,1,8,8
3.6,5,1,7,9
3.2,6,1,9,11
2.8,4,2,12,11
2.4,3,2,16,11
2,2,2,19,11
1.6,2,3,18,11
1.2,1,5,18,11
0.8,1,4,20,11
0.4,1,8,16,11
0,2,8,18,12
