Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,1,0,0,1
8.8,1,0,0,1
8.4,1,0,0,1
8,1,0,0,1
7.6,1,0,0,1
7.2,1,0,0,1
6.8,0,0,2,1
6.4,1,0,2,2
6,1,0,2,2
5.6,1,0,2,2
5.2,1,0,2,2
4.8,1,2,2,3
4.4,2,2,2,4
4,1,3,2,4
3.6,2,3,2,5
3.2,2,3,4,6
2.8,2,4,3,6
2.4,3,4,3,7
2,3,5,3,7
1.6,3,4,5,7
1.2,4,4,6,8
0.8,2,5,7,8
0.4,2,3,7,7
0,2,3,5,7
