Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,1,0,0,1
8.8,0,0,0,0
8.4,1,0,0,1
8,1,1,1,2
7.6,1,1,3,3
7.2,1,1,3,3
6.8,1,1,3,3
6.4,3,1,2,5
6,2,2,2,5
5.6,3,2,2,6
5.2,5,2,2,8
4.8,5,2,2,8
4.4,5,2,2,8
4,6,4,2,10
3.6,6,4,1,9
3.2,4,4,7,9
2.8,4,4,9,9
2.4,3,4,14,10
2,2,5,13,10
1.6,1,4,15,9
1.2,1,4,15,9
0.8,1,2,16,8
0.4,1,1,18,8
0,2,3,17,9
