Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,1,0,0,1
8.4,2,0,0,2
8,2,0,0,2
7.6,3,0,0,3
7.2,2,1,1,3
6.8,4,1,1,5
6.4,6,1,1,7
6,4,2,3,7
5.6,4,3,5,9
5.2,4,3,4,9
4.8,4,3,4,9
4.4,4,3,6,9
4,4,3,6,9
3.6,5,3,6,10
3.2,5,2,7,9
2.8,5,3,9,9
2.4,6,4,8,10
2,5,4,13,10
1.6,5,3,16,10
1.2,5,3,15,10
0.8,3,5,24,11
0.4,2,6,21,10
0,2,6,21,10
