Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,1,0,0,1
8.8,1,0,0,1
8.4,0,1,0,1
8,3,1,0,4
7.6,2,0,4,4
7.2,2,0,5,4
6.8,2,0,5,4
6.4,3,0,6,5
6,2,0,6,4
5.6,2,0,6,4
5.2,2,1,5,4
4.8,3,0,5,5
4.4,2,0,10,5
4,1,2,11,5
3.6,1,1,13,5
3.2,1,2,13,5
2.8,1,3,13,5
2.4,1,3,12,5
2,0,3,12,5
1.6,1,3,15,6
1.2,1,4,14,6
0.8,1,4,16,7
0.4,1,4,17,7
0,1,7,12,7
