Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,2,1
8.4,0,0,2,1
8,0,0,2,1
7.6,0,0,3,1
7.2,1,0,3,2
6.8,1,1,2,2
6.4,0,1,5,2
6,0,1,5,2
5.6,0,2,6,3
5.2,3,2,5,6
4.8,5,2,5,8
4.4,4,3,7,9
4,4,3,7,9
3.6,5,3,6,10
3.2,4,4,7,10
2.8,4,4,9,10
2.4,3,4,12,10
2,2,4,16,10
1.6,2,8,11,10
1.2,1,8,12,9
0.8,1,8,17,10
0.4,3,8,16,12
0,4,7,20,13
