Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,1,0,0,1
8.4,1,0,2,2
8,1,0,2,2
7.6,1,0,2,2
7.2,1,0,2,2
6.8,1,0,2,2
6.4,0,0,2,1
6,0,0,2,1
5.6,0,0,2,1
5.2,1,0,2,2
4.8,1,0,2,2
4.4,0,0,4,2
4,1,0,4,3
3.6,2,0,4,4
3.2,2,0,4,4
2.8,2,1,3,4
2.4,4,1,3,6
2,4,1,3,6
1.6,6,1,3,8
1.2,7,1,3,9
0.8,7,2,6,10
0.4,8,2,7,11
0,8,3,9,11
