Clade_name,Status,Missing_species,Branching_times
147,"Endemic",0,"9.509928,5.137310,4.238117,3.947772,1.072796,0.698748"
907,"Endemic",0,"8.623946"
459,"Endemic",0,"8.052198,2.246806"
819,"Endemic",0,"7.436907,6.211986,5.895825,5.307993,4.922791,3.868678,3.585313,3.557088,2.678377,1.558283,0.706847,0.513935,0.182875"
924,"Non_endemic",0,"5.909775"
20,"Endemic",0,"4.472047,4.185815,3.572941,2.679769,2.490945,1.757299,0.992188,0.345487"
882,"Endemic",0,"3.945789"
430,"Non_endemic",0,"3.648053"
44,"Endemic",0,"3.542463,1.045321,0.402453"
811,"Non_endemic",0,"3.141385"
148,"Endemic",0,"2.735642,0.191166"
385,"Non_endemic",0,"2.382030"
