Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,1,0,0,1
9.2,0,1,0,1
8.8,0,1,0,1
8.4,1,1,0,2
8,2,1,0,3
7.6,1,1,2,3
7.2,3,1,1,5
6.8,3,1,1,5
6.4,4,1,2,6
6,4,1,2,6
5.6,4,1,2,6
5.2,4,2,4,7
4.8,4,2,4,7
4.4,4,2,4,7
4,4,3,6,8
3.6,3,2,6,7
3.2,3,2,5,7
2.8,3,1,10,8
2.4,3,2,11,8
2,2,3,12,8
1.6,3,2,11,9
1.2,4,4,10,10
0.8,4,4,13,10
0.4,5,5,12,11
0,6,5,13,12
