Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,1,0,0,1
8.8,1,0,0,1
8.4,3,0,0,3
8,3,0,0,3
7.6,4,0,0,4
7.2,3,0,0,3
6.8,3,0,0,3
6.4,3,0,0,3
6,3,0,2,4
5.6,3,0,2,4
5.2,3,0,2,4
4.8,4,1,2,6
4.4,4,2,2,7
4,4,2,1,7
3.6,4,2,0,6
3.2,4,1,2,6
2.8,4,1,1,6
2.4,4,1,1,6
2,5,2,0,7
1.6,5,2,0,7
1.2,5,2,0,7
0.8,4,2,2,7
0.4,4,2,2,7
0,3,2,2,6
