Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,1,0,0,1
8,1,0,0,1
7.6,3,0,0,3
7.2,3,0,0,3
6.8,3,0,0,3
6.4,4,0,0,4
6,3,0,2,4
5.6,3,0,2,4
5.2,3,0,2,4
4.8,2,0,6,4
4.4,2,0,7,4
4,2,1,6,4
3.6,3,0,6,5
3.2,2,0,8,5
2.8,2,0,8,5
2.4,1,0,11,5
2,1,2,10,4
1.6,2,3,8,5
1.2,1,3,10,5
0.8,3,3,11,7
0.4,3,3,13,7
0,3,3,12,7
