Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,1,0,0,1
8,2,0,0,2
7.6,3,0,0,3
7.2,2,0,2,3
6.8,2,0,2,3
6.4,2,0,2,3
6,1,0,4,3
5.6,1,0,5,3
5.2,0,1,6,3
4.8,1,1,8,4
4.4,2,1,8,5
4,2,1,7,5
3.6,1,2,8,5
3.2,2,2,8,6
2.8,0,2,11,5
2.4,1,1,12,6
2,1,2,12,6
1.6,1,2,15,6
1.2,2,3,16,7
0.8,1,3,20,8
0.4,0,3,18,7
0,0,4,17,7
