Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,0,0,0,0
8,1,0,0,1
7.6,1,0,0,1
7.2,2,0,0,2
6.8,0,0,4,2
6.4,0,0,4,2
6,1,0,4,3
5.6,2,0,4,4
5.2,1,1,5,4
4.8,2,1,7,6
4.4,3,1,7,7
4,3,1,7,7
3.6,4,0,10,9
3.2,4,1,13,10
2.8,4,1,14,10
2.4,2,3,16,10
2,2,3,16,10
1.6,2,4,17,10
1.2,2,3,21,11
0.8,3,3,23,12
0.4,3,4,22,12
0,4,5,23,14
