Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,2,0,0,2
8,2,0,0,2
7.6,2,0,0,2
7.2,2,0,0,2
6.8,1,0,0,1
6.4,1,0,0,1
6,1,0,0,1
5.6,1,0,0,1
5.2,2,0,0,2
4.8,3,0,0,3
4.4,3,0,0,3
4,3,0,2,4
3.6,4,0,2,5
3.2,2,0,6,4
2.8,2,0,6,4
2.4,2,0,6,4
2,2,0,8,4
1.6,2,0,11,4
1.2,2,0,12,4
0.8,3,1,9,5
0.4,3,0,11,5
0,4,0,11,6
