Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,0,0,0,0
8,0,0,0,0
7.6,0,0,2,1
7.2,0,0,2,1
6.8,0,0,2,1
6.4,0,1,2,1
6,0,0,2,1
5.6,0,0,2,1
5.2,0,0,2,1
4.8,0,1,1,1
4.4,1,1,1,2
4,3,2,1,4
3.6,4,2,1,5
3.2,4,2,1,5
2.8,3,3,1,5
2.4,4,3,1,6
2,4,2,3,6
1.6,4,2,5,7
1.2,5,2,4,8
0.8,5,1,8,9
0.4,4,2,9,9
0,4,1,9,9
