Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,1,0,0,1
8.4,1,0,0,1
8,1,0,0,1
7.6,3,0,0,3
7.2,4,0,0,4
6.8,4,0,2,5
6.4,4,0,2,5
6,3,0,2,4
5.6,3,0,5,5
5.2,4,0,6,6
4.8,3,1,8,6
4.4,3,1,9,6
4,3,1,9,6
3.6,1,2,9,5
3.2,1,2,10,5
2.8,3,2,15,8
2.4,4,3,15,9
2,4,5,18,9
1.6,4,5,17,9
1.2,4,7,16,9
0.8,3,8,18,9
0.4,2,8,20,8
0,1,10,22,8
