Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,0,0,0,0
8,1,0,0,1
7.6,1,1,0,2
7.2,0,2,1,3
6.8,0,1,1,2
6.4,0,1,1,2
6,1,0,0,1
5.6,1,0,0,1
5.2,2,0,0,2
4.8,3,0,0,3
4.4,2,0,0,2
4,2,0,0,2
3.6,1,0,2,2
3.2,0,0,4,2
2.8,0,0,4,2
2.4,0,0,5,2
2,1,0,6,3
1.6,2,0,5,4
1.2,2,0,5,4
0.8,1,0,9,4
0.4,0,0,10,4
0,0,0,10,4
