Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,1,0,0,1
8.8,1,0,0,1
8.4,0,1,1,1
8,0,1,1,1
7.6,1,1,3,2
7.2,0,1,5,2
6.8,0,1,5,2
6.4,0,1,5,2
6,0,1,5,2
5.6,0,2,5,2
5.2,0,3,6,3
4.8,0,2,7,3
4.4,0,1,10,3
4,0,1,10,3
3.6,2,1,10,5
3.2,2,0,12,5
2.8,2,1,11,5
2.4,2,1,11,5
2,1,1,13,5
1.6,1,4,12,6
1.2,1,3,15,6
0.8,1,3,13,6
0.4,2,3,12,6
0,1,2,14,5
