Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,0,0,0,0
8,0,0,0,0
7.6,0,0,0,0
7.2,0,0,0,0
6.8,0,0,0,0
6.4,0,0,0,0
6,1,0,0,1
5.6,3,0,0,3
5.2,3,0,0,3
4.8,2,0,0,2
4.4,2,0,0,2
4,3,0,0,3
3.6,3,0,0,3
3.2,2,0,2,3
2.8,2,0,2,3
2.4,2,0,3,3
2,2,0,3,3
1.6,2,0,3,3
1.2,4,0,3,5
0.8,3,0,3,4
0.4,3,0,3,4
0,3,0,3,4
