Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,1,0,0,1
8.4,1,0,0,1
8,1,0,0,1
7.6,1,0,0,1
7.2,1,0,0,1
6.8,3,0,0,3
6.4,2,1,0,3
6,3,1,0,4
5.6,4,1,0,5
5.2,6,1,0,7
4.8,5,2,0,7
4.4,3,2,4,7
4,3,2,4,7
3.6,4,2,5,9
3.2,5,2,6,10
2.8,5,3,6,10
2.4,4,3,9,10
2,5,3,6,11
1.6,4,4,7,11
1.2,4,4,7,11
0.8,4,4,7,11
0.4,3,4,8,11
0,3,6,6,11
