Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,1,0,0,1
9.2,0,0,0,0
8.8,0,0,0,0
8.4,2,0,0,2
8,2,0,0,2
7.6,2,0,0,2
7.2,2,0,0,2
6.8,2,0,0,2
6.4,1,0,2,2
6,0,0,2,1
5.6,0,0,1,1
5.2,1,0,1,2
4.8,1,0,1,2
4.4,1,0,1,2
4,0,0,8,3
3.6,2,0,8,5
3.2,2,0,9,5
2.8,4,0,9,7
2.4,3,0,10,7
2,2,1,9,7
1.6,4,1,8,9
1.2,4,2,6,9
0.8,5,3,5,10
0.4,4,2,7,9
0,3,3,6,8
