Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,1,0,0,1
8.4,2,0,0,2
8,0,1,3,2
7.6,0,1,3,2
7.2,0,2,3,3
6.8,0,2,3,3
6.4,1,2,3,4
6,3,2,3,6
5.6,4,2,3,7
5.2,7,2,3,10
4.8,7,3,3,11
4.4,3,2,9,9
4,4,2,10,10
3.6,7,2,10,13
3.2,6,3,10,13
2.8,5,3,12,13
2.4,4,4,11,13
2,4,4,13,13
1.6,3,4,15,13
1.2,3,5,14,13
0.8,3,3,16,13
0.4,4,2,22,14
0,3,2,23,14
