Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,1,0,0,1
9.2,2,0,0,2
8.8,2,0,0,2
8.4,2,0,0,2
8,5,0,0,5
7.6,5,0,0,5
7.2,5,0,0,5
6.8,7,0,0,7
6.4,7,0,0,7
6,8,1,2,10
5.6,8,1,2,10
5.2,7,1,6,11
4.8,6,2,7,11
4.4,5,2,10,11
4,5,2,11,12
3.6,5,1,14,12
3.2,5,2,14,12
2.8,5,2,17,13
2.4,6,3,18,15
2,6,2,17,15
1.6,5,3,18,14
1.2,4,4,21,13
0.8,3,3,24,13
0.4,3,3,24,13
0,2,3,27,13
