Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,1,0,0,1
8,1,0,0,1
7.6,1,0,0,1
7.2,2,0,0,2
6.8,2,0,2,3
6.4,3,0,2,4
6,3,1,4,4
5.6,3,1,3,4
5.2,3,1,3,4
4.8,3,1,3,4
4.4,5,1,3,6
4,5,1,3,6
3.6,5,1,3,6
3.2,7,1,3,8
2.8,6,2,5,8
2.4,6,2,6,8
2,5,2,11,8
1.6,5,4,9,8
1.2,5,4,9,8
0.8,4,6,8,7
0.4,5,3,8,8
0,4,2,8,7
