Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,0,0,0,0
8,0,0,0,0
7.6,0,0,0,0
7.2,0,0,0,0
6.8,0,0,0,0
6.4,0,0,2,1
6,1,0,2,2
5.6,2,0,2,3
5.2,2,0,2,3
4.8,2,0,3,3
4.4,3,0,3,4
4,3,0,3,4
3.6,2,0,9,5
3.2,2,0,11,5
2.8,1,0,13,5
2.4,1,1,13,5
2,1,2,12,5
1.6,1,2,13,5
1.2,1,4,11,5
0.8,1,4,13,5
0.4,1,4,13,5
0,2,4,15,6
