Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,1,0,0,1
8,1,0,0,1
7.6,0,0,2,1
7.2,0,0,2,1
6.8,2,0,2,3
6.4,3,0,2,4
6,4,0,2,5
5.6,4,0,4,6
5.2,5,0,6,8
4.8,6,0,6,9
4.4,5,1,7,9
4,6,1,7,10
3.6,6,3,6,10
3.2,5,3,8,10
2.8,5,3,8,10
2.4,5,3,9,10
2,6,3,8,10
1.6,6,4,7,10
1.2,5,4,7,9
0.8,6,4,5,10
0.4,6,5,5,10
0,6,5,5,10
