Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,1,0,0,1
8.4,2,0,0,2
8,4,0,0,4
7.6,2,0,4,4
7.2,2,0,4,4
6.8,2,0,6,4
6.4,2,0,6,4
6,1,0,6,3
5.6,1,2,5,3
5.2,0,2,6,2
4.8,0,2,6,2
4.4,0,2,6,2
4,0,3,6,2
3.6,1,2,8,3
3.2,1,2,7,3
2.8,1,2,9,4
2.4,1,2,9,4
2,1,3,7,4
1.6,0,3,9,4
1.2,1,3,8,5
0.8,1,3,7,5
0.4,1,3,6,5
0,2,3,7,6
