Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,1,0,0,1
9.2,1,0,0,1
8.8,1,0,0,1
8.4,2,0,0,2
8,2,0,0,2
7.6,3,0,0,3
7.2,2,1,0,3
6.8,3,1,0,4
6.4,2,1,1,4
6,3,1,1,5
5.6,3,1,3,5
5.2,2,1,3,4
4.8,4,1,3,6
4.4,4,1,3,6
4,4,2,3,6
3.6,3,2,4,6
3.2,4,2,4,7
2.8,5,2,4,8
2.4,6,2,3,9
2,4,4,5,9
1.6,2,4,7,8
1.2,1,3,10,8
0.8,1,2,10,8
0.4,1,1,13,8
0,1,2,12,8
