Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,1,0,0,1
8.4,2,0,0,2
8,2,0,0,2
7.6,2,0,2,3
7.2,3,0,3,4
6.8,4,0,3,5
6.4,3,0,5,5
6,5,0,5,7
5.6,4,1,7,8
5.2,5,3,6,9
4.8,6,3,6,10
4.4,7,3,6,11
4,5,4,8,11
3.6,3,4,13,11
3.2,2,2,14,11
2.8,2,3,13,11
2.4,1,3,19,11
2,1,2,22,11
1.6,1,3,22,11
1.2,2,4,28,12
0.8,2,2,32,12
0.4,2,3,33,12
0,2,5,30,12
