Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,1,0,0,1
9.2,1,0,0,1
8.8,0,1,0,1
8.4,2,1,0,3
8,3,1,0,4
7.6,4,1,0,5
7.2,4,1,0,5
6.8,3,2,0,5
6.4,3,1,0,4
6,2,3,0,5
5.6,4,2,0,6
5.2,4,2,0,6
4.8,3,2,2,6
4.4,2,3,3,6
4,1,2,5,5
3.6,1,2,7,5
3.2,2,2,7,6
2.8,3,3,6,7
2.4,4,4,5,8
2,3,3,7,8
1.6,3,3,7,8
1.2,3,3,7,8
0.8,3,2,8,8
0.4,3,2,7,8
0,2,3,9,8
