Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,1,0,0,1
8.8,1,0,0,1
8.4,0,0,0,0
8,2,0,0,2
7.6,2,0,2,3
7.2,4,0,3,5
6.8,4,1,2,5
6.4,4,2,1,5
6,3,2,3,5
5.6,3,2,3,5
5.2,4,2,2,6
4.8,7,1,5,9
4.4,7,2,5,10
4,8,3,4,12
3.6,8,3,4,12
3.2,8,4,3,12
2.8,7,4,5,12
2.4,6,6,4,12
2,3,5,12,12
1.6,2,6,14,12
1.2,2,6,14,11
0.8,3,6,14,12
0.4,3,6,17,13
0,2,7,18,14
