Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,1,0,0,1
8,1,0,0,1
7.6,2,0,0,2
7.2,3,0,0,3
6.8,3,1,0,4
6.4,5,1,0,6
6,5,1,0,6
5.6,5,1,2,7
5.2,5,1,2,7
4.8,6,1,3,8
4.4,6,1,3,8
4,6,1,4,8
3.6,6,2,4,9
3.2,6,2,4,9
2.8,4,2,8,9
2.4,3,2,14,9
2,3,2,15,9
1.6,2,5,14,9
1.2,2,7,14,9
0.8,2,7,15,9
0.4,0,9,15,8
0,0,9,14,8
