Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,0,0,0,0
8,1,0,0,1
7.6,2,0,0,2
7.2,2,0,0,2
6.8,4,0,2,5
6.4,5,0,2,6
6,5,0,2,6
5.6,6,1,1,7
5.2,6,1,1,7
4.8,4,1,1,6
4.4,3,0,1,4
4,2,0,1,3
3.6,3,1,0,4
3.2,3,1,0,4
2.8,3,1,0,4
2.4,2,2,0,4
2,2,2,0,4
1.6,1,2,2,4
1.2,1,1,4,4
0.8,1,1,5,4
0.4,1,1,5,4
0,2,2,5,5
