Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,1,0,0,1
8.4,2,0,0,2
8,2,0,0,2
7.6,2,0,0,2
7.2,3,0,0,3
6.8,3,0,2,3
6.4,4,0,2,4
6,3,1,3,4
5.6,5,1,3,6
5.2,5,1,3,6
4.8,4,2,3,6
4.4,4,2,3,6
4,4,2,3,6
3.6,6,2,3,8
3.2,6,1,2,7
2.8,5,2,0,7
2.4,5,2,0,7
2,5,1,4,7
1.6,5,1,4,7
1.2,5,0,7,7
0.8,7,0,8,10
0.4,8,2,7,12
0,8,2,7,12
