Clade_name,Status,Missing_species,Branching_times
869,"Endemic",0,"9.818267,4.071698,3.995844"
363,"Endemic",0,"9.160408,7.804582,6.205624,2.800279,1.517473,0.892062,0.853119,0.327699"
899,"Endemic",0,"8.015620,7.095961,6.800998,2.495070,0.215885"
219,"Endemic",0,"5.569707,2.005703,1.423321,0.991776,0.307786"
939,"Endemic",0,"5.557830,3.605435"
498,"Endemic",0,"4.819681,2.613661,1.436840"
837,"Endemic",0,"3.512288,2.547937"
17,"Endemic",0,"2.933151"
832,"Endemic",0,"2.334306"
3,"Non_endemic",0,"0.306909"
802,"Non_endemic",0,"0.137640"
