Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,1,0,0,1
9.2,1,0,0,1
8.8,1,0,0,1
8.4,1,0,0,1
8,2,0,0,2
7.6,3,0,0,3
7.2,3,0,0,3
6.8,1,0,2,2
6.4,3,0,2,4
6,3,0,2,5
5.6,3,0,4,6
5.2,3,0,4,6
4.8,3,0,5,7
4.4,4,0,5,8
4,4,0,5,8
3.6,4,0,7,8
3.2,4,0,8,8
2.8,3,0,9,7
2.4,3,1,11,8
2,2,2,9,7
1.6,2,2,8,6
1.2,2,1,8,6
0.8,1,1,10,6
0.4,0,1,10,5
0,0,2,10,5
