Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,1,0,0,1
8.4,1,0,0,1
8,3,0,0,3
7.6,3,0,0,3
7.2,3,0,0,3
6.8,3,0,0,3
6.4,3,1,0,4
6,3,1,0,4
5.6,3,1,0,4
5.2,2,0,4,4
4.8,1,0,7,4
4.4,1,0,7,4
4,2,0,7,5
3.6,1,0,12,5
3.2,1,1,11,5
2.8,1,2,11,5
2.4,0,4,12,5
2,0,4,11,5
1.6,0,4,14,5
1.2,0,4,16,5
0.8,0,6,18,5
0.4,0,8,17,5
0,0,8,17,5
