Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,0,0,0,0
8,1,0,0,1
7.6,2,0,0,2
7.2,3,0,0,3
6.8,4,0,0,4
6.4,3,0,2,4
6,3,0,2,4
5.6,3,0,2,4
5.2,3,0,2,4
4.8,3,0,4,4
4.4,2,0,9,4
4,3,1,7,5
3.6,2,1,7,5
3.2,3,1,7,6
2.8,4,1,7,7
2.4,5,1,5,8
2,7,1,5,10
1.6,6,1,8,10
1.2,6,2,8,11
0.8,3,4,11,11
0.4,3,3,11,10
0,2,4,11,9
