Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,2,0,0,2
8.4,3,0,0,3
8,3,1,1,5
7.6,3,2,0,5
7.2,3,2,0,5
6.8,1,3,0,4
6.4,1,3,0,4
6,1,3,0,4
5.6,1,3,0,4
5.2,2,3,0,5
4.8,2,3,0,5
4.4,2,2,2,5
4,2,3,1,5
3.6,2,2,1,4
3.2,2,2,1,4
2.8,2,3,2,5
2.4,1,4,2,5
2,1,4,4,6
1.6,1,3,4,6
1.2,1,3,3,6
0.8,1,1,3,4
0.4,1,2,4,4
0,2,2,3,5
