Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,2,1
9.2,0,0,2,1
8.8,0,0,3,1
8.4,0,0,5,1
8,2,1,4,3
7.6,2,2,3,3
7.2,2,2,3,3
6.8,2,2,3,3
6.4,1,3,5,3
6,2,3,5,4
5.6,3,3,4,5
5.2,3,3,4,5
4.8,3,2,6,5
4.4,4,2,6,6
4,5,2,6,7
3.6,5,2,6,7
3.2,5,2,6,7
2.8,6,2,7,8
2.4,6,4,5,8
2,6,2,6,8
1.6,4,3,6,7
1.2,4,3,7,7
0.8,4,3,9,7
0.4,4,3,10,7
0,6,3,9,9
