Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,1,0,0,1
9.2,0,0,2,1
8.8,1,0,2,2
8.4,1,0,2,2
8,2,0,2,3
7.6,1,0,4,3
7.2,1,1,3,3
6.8,3,1,3,5
6.4,2,1,5,5
6,2,2,4,5
5.6,2,2,4,5
5.2,1,3,5,5
4.8,1,3,5,5
4.4,1,3,5,5
4,2,3,6,6
3.6,2,3,6,6
3.2,2,3,7,7
2.8,3,3,7,8
2.4,2,3,9,7
2,1,3,12,7
1.6,2,3,11,8
1.2,2,3,13,8
0.8,2,3,13,8
0.4,2,6,11,8
0,3,7,10,9
