Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,1,0,0,1
8.8,1,0,0,1
8.4,2,0,0,2
8,2,0,2,3
7.6,2,0,2,3
7.2,3,0,3,4
6.8,2,0,6,4
6.4,1,1,5,4
6,0,1,5,3
5.6,1,2,8,4
5.2,1,4,6,4
4.8,1,5,4,4
4.4,2,4,4,5
4,3,4,4,6
3.6,2,5,4,6
3.2,2,5,7,6
2.8,3,7,6,8
2.4,3,7,6,8
2,5,6,7,10
1.6,5,7,6,10
1.2,5,6,12,11
0.8,5,8,10,11
0.4,5,7,10,11
0,5,7,9,11
