Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,2,1
8.8,0,0,2,1
8.4,0,0,2,1
8,0,1,1,1
7.6,1,2,0,2
7.2,1,2,0,2
6.8,1,2,0,2
6.4,1,2,0,2
6,2,2,0,3
5.6,1,4,0,3
5.2,2,4,0,4
4.8,2,4,2,5
4.4,2,3,4,5
4,3,3,3,6
3.6,3,2,3,6
3.2,4,2,2,7
2.8,3,3,2,7
2.4,1,3,6,7
2,1,3,7,7
1.6,0,3,8,7
1.2,1,3,10,8
0.8,0,3,11,7
0.4,0,3,12,7
0,0,2,14,7
